2.2000	544.7459	45.3850	714.1166	692.2257	0.0000	0.0046	940.7471	29226.5000	8000.0000	0.0000	32116.0000	7000.0000	0.0000	0.7984	45.0303	-0.0000	29011.0077	1.7719	0.0000	2.0520	0.0000	0.0000	0.0000
2.3000	552.7141	45.4117	753.8293	730.0362	0.0000	0.0047	939.0142	29191.5000	8000.0000	0.0000	32076.0000	7000.0000	0.0000	0.8251	45.0330	-0.0000	28956.2709	1.8273	0.0000	2.1024	0.0000	0.0000	0.0000
2.4000	560.6199	45.4385	794.1356	768.3748	0.0000	0.0047	937.2852	29156.5000	8000.0000	0.0000	32036.0000	7000.0000	0.0000	0.8511	45.0358	-0.0000	28900.7405	1.8810	0.0000	2.1504	0.0000	0.0000	0.0000
2.5000	568.4639	45.4655	835.0302	807.2378	0.0000	0.0047	935.5598	29121.5000	8000.0000	0.0000	31996.0000	7000.0000	0.0000	0.8764	45.0387	-0.0000	28844.4227	1.9331	0.0000	2.1962	0.0000	0.0000	0.0000
2.6000	576.2471	45.4927	876.5080	846.6219	0.0000	0.0047	933.8382	29086.5000	8000.0000	0.0000	31956.0000	7000.0000	0.0000	0.9011	45.0418	-0.0000	28787.3236	1.9834	0.0000	2.2398	0.0000	0.0000	0.0000
2.7000	583.9691	45.5198	918.5638	886.5236	0.0000	0.0048	932.1204	29051.5000	8000.0000	0.0000	31916.0000	7000.0000	0.0000	0.9250	45.0449	-0.0000	28729.4493	2.0322	0.0000	2.2813	0.0000	0.0000	0.0000
2.8000	591.6282	45.5471	961.1923	926.9394	0.0000	0.0048	930.4063	29016.5000	8000.0000	0.0000	31876.0000	7000.0000	0.0000	0.9483	45.0481	-0.0000	28670.8059	2.0795	0.0000	2.3208	0.0000	0.0000	0.0000
2.9000	599.2250	45.5744	1004.3883	967.8659	0.0000	0.0048	928.6960	28981.5000	8000.0000	0.0000	31836.0000	7000.0000	0.0000	0.9709	45.0514	-0.0000	28611.3997	2.1252	0.0000	2.3585	0.0000	0.0000	0.0000
3.0000	606.7604	45.6017	1048.1465	1009.2994	0.0000	0.0048	926.9894	28946.5000	8000.0000	0.0000	31796.0000	7000.0000	0.0000	0.9930	45.0548	-0.0000	28551.2369	2.1695	0.0000	2.3940	0.0000	0.0000	0.0000
3.1000	614.2695	44.4353	1092.4722	1051.2272	0.0000	-0.3742	925.2865	28911.5000	8000.0000	0.0000	31756.0000	7000.0000	0.0000	0.3836	14.1020	-0.0000	28536.9867	1.2515	0.0000	-17.2256	0.0000	0.0000	0.0000
3.2000	621.7699	41.9727	1137.3865	1093.6255	0.0000	-0.4698	923.5875	28876.5000	8000.0000	0.0000	31716.0000	7000.0000	0.0000	-0.6223	14.0584	-0.0000	28449.2281	-1.0724	0.0000	-13.3705	0.0000	0.0000	0.0000
3.3000	629.0852	39.2543	1182.9187	1136.4527	0.0000	-0.4717	921.8921	28841.5000	8000.0000	0.0000	31676.0000	7000.0000	0.0000	-1.7764	14.0141	-0.0000	28360.7841	-3.6597	0.0000	-13.4792	0.0000	0.0000	0.0000
3.4000	636.0890	36.6102	1229.0920	1179.6451	0.0000	-0.4465	920.2005	28806.5000	8000.0000	0.0000	31636.0000	7000.0000	0.0000	-2.8760	13.9690	-0.0000	28271.6473	-6.1366	0.0000	-14.6207	0.0000	0.0000	0.0000
3.5000	642.7831	34.1342	1275.9247	1223.1366	0.0000	-0.4141	918.5127	28771.5000	8000.0000	0.0000	31596.0000	7000.0000	0.0000	-3.8704	13.9234	-0.0000	28181.8161	-8.4017	0.0000	-15.9447	0.0000	0.0000	0.0000
3.6000	649.2595	31.8476	1323.4338	1266.8667	0.0000	-0.3809	916.8286	28736.5000	8000.0000	0.0000	31556.0000	7000.0000	0.0000	-4.7713	13.8773	-0.0000	28091.2895	-10.4350	0.0000	-17.1961	0.0000	0.0000	0.0000
3.7000	655.5552	29.7480	1371.6391	1310.7835	0.0000	-0.3491	915.1483	28701.5000	8000.0000	0.0000	31516.0000	7000.0000	0.0000	-5.5668	13.8309	-0.0000	28000.0612	-12.2428	0.0000	-18.3035	0.0000	0.0000	0.0000
3.8000	661.6674	27.8257	1420.5570	1354.8390	0.0000	-0.3193	913.4717	28666.5000	8000.0000	0.0000	31476.0000	7000.0000	0.0000	-6.2641	13.7843	-0.0000	27908.1265	-13.8396	0.0000	-19.2554	0.0000	0.0000	0.0000
3.9000	667.5989	26.0691	1470.2000	1398.9885	0.0000	-0.2915	911.7988	28631.5000	8000.0000	0.0000	31436.0000	7000.0000	0.0000	-6.8717	13.7375	-0.0000	27815.4838	-15.2419	0.0000	-20.0586	0.0000	0.0000	0.0000
4.0000	673.3562	24.4665	1520.5774	1443.1907	0.0000	-0.2657	910.1298	28596.5000	8000.0000	0.0000	31396.0000	7000.0000	0.0000	-7.3980	13.6906	-0.0000	27722.1337	-16.4658	0.0000	-20.7251	0.0000	0.0000	0.0000
4.1000	678.9488	23.0064	1571.6954	1487.4077	0.0000	-0.2419	908.4644	28561.5000	8000.0000	0.0000	31356.0000	7000.0000	0.0000	-7.8507	13.6437	-0.0000	27628.0786	-17.5264	0.0000	-21.2677	0.0000	0.0000	0.0000
4.2000	684.3879	21.6781	1623.5583	1531.6050	0.0000	-0.2199	906.8028	28526.5000	8000.0000	0.0000	31316.0000	7000.0000	0.0000	-8.2373	13.5969	-0.0000	27533.3223	-18.4381	0.0000	-21.6985	0.0000	0.0000	0.0000
4.3000	689.6859	20.4713	1676.1684	1575.7510	0.0000	-0.1996	905.1450	28491.5000	8000.0000	0.0000	31276.0000	7000.0000	0.0000	-8.5646	13.5503	-0.0000	27437.8696	-19.2140	0.0000	-22.0286	0.0000	0.0000	0.0000
4.4000	694.8557	19.3764	1729.5264	1619.8174	0.0000	-0.1810	903.4909	28456.5000	8000.0000	0.0000	31236.0000	7000.0000	0.0000	-8.8385	13.5039	-0.0000	27341.7260	-19.8665	0.0000	-22.2683	0.0000	0.0000	0.0000
4.5000	699.9106	18.3845	1783.6319	1663.7787	0.0000	-0.1638	901.8406	28421.5000	8000.0000	0.0000	31196.0000	7000.0000	0.0000	-9.0646	13.4577	-0.0000	27244.8972	-20.4070	0.0000	-22.4269	0.0000	0.0000	0.0000
4.6000	704.8633	17.4871	1838.4836	1707.6121	0.0000	-0.1481	900.1940	28386.5000	8000.0000	0.0000	31156.0000	7000.0000	0.0000	-9.2477	13.4118	-0.0000	27147.3894	-20.8458	0.0000	-22.5328	0.0000	0.0000	0.0000
4.7000	709.7265	16.6765	1894.0795	1751.2973	0.0000	-0.1336	898.5511	28351.5000	8000.0000	0.0000	31116.0000	7000.0000	0.0000	-9.3922	13.3662	-0.0000	27049.2088	-21.1926	0.0000	-22.5835	0.0000	0.0000	0.0000
4.8000	714.5119	15.9454	1950.4167	1794.8163	0.0000	-0.1204	896.9121	28316.5000	8000.0000	0.0000	31076.0000	7000.0000	0.0000	-9.5024	13.3210	-0.0000	26950.3616	-21.4563	0.0000	-22.5759	0.0000	0.0000	0.0000
4.9000	719.2305	15.2870	2007.4922	1838.1532	0.0000	-0.1083	895.2767	28281.5000	8000.0000	0.0000	31036.0000	7000.0000	0.0000	-9.5817	13.2762	-0.0000	26850.8538	-21.6451	0.0000	-22.5164	0.0000	0.0000	0.0000
5.0000	723.8928	14.6952	2065.3024	1881.2943	0.0000	-0.0973	893.6451	28246.5000	8000.0000	0.0000	30996.0000	7000.0000	0.0000	-9.6335	13.2318	-0.0000	26750.6916	-21.7664	0.0000	-22.4105	0.0000	0.0000	0.0000
5.1000	728.5079	14.1640	2123.8438	1924.2275	0.0000	-0.0873	892.0173	28211.5000	8000.0000	0.0000	30956.0000	7000.0000	0.0000	-9.6606	13.1879	-0.0000	26649.8805	-21.8272	0.0000	-22.2634	0.0000	0.0000	0.0000
5.2000	733.0845	13.6881	2183.1122	1966.9423	0.0000	-0.0781	890.3932	28176.5000	8000.0000	0.0000	30916.0000	7000.0000	0.0000	-9.6656	13.1445	-0.0000	26548.4262	-21.8339	0.0000	-22.0801	0.0000	0.0000	0.0000
5.3000	737.6302	13.2626	2243.1036	2009.4298	0.0000	-0.0697	888.7729	28141.5000	8000.0000	0.0000	30876.0000	7000.0000	0.0000	-9.6510	13.1016	-0.0000	26446.3340	-21.7922	0.0000	-21.8646	0.0000	0.0000	0.0000
5.4000	742.1519	12.8829	2303.8140	2051.6825	0.0000	-0.0621	887.1563	28106.5000	8000.0000	0.0000	30836.0000	7000.0000	0.0000	-9.6188	13.0592	-0.0000	26343.6089	-21.7075	0.0000	-21.6212	0.0000	0.0000	0.0000
5.5000	746.6555	12.5450	2365.2390	2093.6941	0.0000	-0.0552	885.5434	28071.5000	8000.0000	0.0000	30796.0000	7000.0000	0.0000	-9.5710	13.0173	-0.0000	26240.2558	-21.5845	0.0000	-21.3532	0.0000	0.0000	0.0000
5.6000	751.1465	12.2449	2427.3745	2135.4593	0.0000	-0.0490	883.9344	28036.5000	8000.0000	0.0000	30756.0000	7000.0000	0.0000	-9.5093	12.9760	-0.0000	26136.2793	-21.4276	0.0000	-21.0641	0.0000	0.0000	0.0000
5.7000	755.6293	11.9793	2490.2161	2176.9739	0.0000	-0.0433	882.3290	28001.5000	8000.0000	0.0000	30716.0000	7000.0000	0.0000	-9.4352	12.9352	-0.0000	26031.6839	-21.2409	0.0000	-20.7566	0.0000	0.0000	0.0000
5.8000	760.1079	11.7449	2553.7596	2218.2347	0.0000	-0.0381	880.7274	27966.5000	8000.0000	0.0000	30676.0000	7000.0000	0.0000	-9.3502	12.8950	-0.0000	25926.4738	-21.0280	0.0000	-20.4336	0.0000	0.0000	0.0000
5.9000	764.5856	11.5388	2618.0007	2259.2392	0.0000	-0.0334	879.1296	27931.5000	8000.0000	0.0000	30636.0000	7000.0000	0.0000	-9.2556	12.8554	-0.0000	25820.6530	-20.7921	0.0000	-20.0979	0.0000	0.0000	0.0000
6.0000	769.0652	11.3584	2682.9351	2299.9855	0.0000	-0.0292	877.5355	27896.5000	8000.0000	0.0000	30596.0000	7000.0000	0.0000	-9.1527	12.8163	-0.0000	25714.2254	-20.5363	0.0000	-19.7517	0.0000	0.0000	0.0000
6.1000	773.5490	11.2010	2748.5585	2340.4728	0.0000	-0.0254	875.9452	27861.5000	8000.0000	0.0000	30556.0000	7000.0000	0.0000	-9.0424	12.7778	-0.0000	25607.1947	-20.2633	0.0000	-19.3962	0.0000	0.0000	0.0000
6.2000	778.0388	11.0647	2814.8669	2380.7002	0.0000	-0.0219	874.3586	27826.5000	8000.0000	0.0000	30516.0000	7000.0000	0.0000	-8.9256	12.7399	-0.0000	25499.5646	-19.9757	0.0000	-19.0333	0.0000	0.0000	0.0000
6.3000	782.5360	10.9473	2881.8558	2420.6680	0.0000	-0.0188	872.7757	27791.5000	8000.0000	0.0000	30476.0000	7000.0000	0.0000	-8.8032	12.7026	-0.0000	25391.3385	-19.6755	0.0000	-18.6647	0.0000	0.0000	0.0000
6.4000	787.0418	10.8470	2949.5211	2460.3766	0.0000	-0.0160	871.1967	27756.5000	8000.0000	0.0000	30436.0000	7000.0000	0.0000	-8.6759	12.6659	-0.0000	25282.5197	-19.3648	0.0000	-18.2918	0.0000	0.0000	0.0000
6.5000	791.5571	10.7624	3017.8586	2499.8268	0.0000	-0.0134	869.6213	27721.5000	8000.0000	0.0000	30396.0000	7000.0000	0.0000	-8.5444	12.6298	-0.0000	25173.1116	-19.0452	0.0000	-17.9159	0.0000	0.0000	0.0000
6.6000	796.0822	10.6918	3086.8641	2539.0200	0.0000	-0.0111	868.0497	27686.5000	8000.0000	0.0000	30356.0000	7000.0000	0.0000	-8.4094	12.5942	-0.0000	25063.1173	-18.7185	0.0000	-17.5382	0.0000	0.0000	0.0000
6.7000	800.6175	10.6340	3156.5334	2577.9577	0.0000	-0.0089	866.4819	27651.5000	8000.0000	0.0000	30316.0000	7000.0000	0.0000	-8.2714	12.5593	-0.0000	24952.5399	-18.3859	0.0000	-17.1596	0.0000	0.0000	0.0000
6.8000	805.1631	10.5877	3226.8625	2616.6419	0.0000	-0.0070	864.9178	27616.5000	8000.0000	0.0000	30276.0000	7000.0000	0.0000	-8.1310	12.5249	-0.0000	24841.3825	-18.0487	0.0000	-16.7809	0.0000	0.0000	0.0000
6.9000	809.7189	10.5520	3297.8471	2655.0747	0.0000	-0.0053	863.3575	27581.5000	8000.0000	0.0000	30236.0000	7000.0000	0.0000	-7.9886	12.4912	-0.0000	24729.6481	-17.7081	0.0000	-16.4031	0.0000	0.0000	0.0000
7.0000	814.2846	10.5257	3369.4831	2693.2586	0.0000	-0.0037	861.8009	27546.5000	8000.0000	0.0000	30196.0000	7000.0000	0.0000	-7.8446	12.4580	-0.0000	24617.3397	-17.3650	0.0000	-16.0268	0.0000	0.0000	0.0000
7.1000	818.8598	10.5081	3441.7664	2731.1961	0.0000	-0.0023	860.2480	27511.5000	8000.0000	0.0000	30156.0000	7000.0000	0.0000	-7.6994	12.4254	-0.0000	24504.4601	-17.0204	0.0000	-15.6525	0.0000	0.0000	0.0000
7.2000	823.4441	10.4983	3514.6929	2768.8901	0.0000	-0.0010	858.6990	27476.5000	8000.0000	0.0000	30116.0000	7000.0000	0.0000	-7.5533	12.3934	-0.0000	24391.0123	-16.6751	0.0000	-15.2809	0.0000	0.0000	0.0000
7.3000	828.0369	10.4956	3588.2584	2806.3436	0.0000	0.0002	857.1536	27441.5000	8000.0000	0.0000	30076.0000	7000.0000	0.0000	-7.4057	12.3620	-0.0000	24276.9990	-16.3297	0.0000	-14.8932	0.0000	0.0000	0.0000
7.4000	832.6378	10.4993	3662.4589	2843.5597	0.0000	0.0012	855.6120	27406.5000	8000.0000	0.0000	30036.0000	7000.0000	0.0000	-7.2577	12.3311	-0.0000	24162.4232	-15.9850	0.0000	-14.5063	0.0000	0.0000	0.0000
7.5000	837.2460	10.5088	3737.2903	2880.5418	0.0000	0.0022	854.0742	27371.5000	8000.0000	0.0000	29996.0000	7000.0000	0.0000	-7.1097	12.3008	-0.0000	24047.2876	-15.6414	0.0000	-14.1244	0.0000	0.0000	0.0000
7.6000	841.8607	10.5236	3812.7484	2917.2933	0.0000	0.0031	852.5401	27336.5000	8000.0000	0.0000	29956.0000	7000.0000	0.0000	-6.9620	12.2711	-0.0000	23931.5950	-15.2996	0.0000	-13.7476	0.0000	0.0000	0.0000
7.7000	846.4811	10.5433	3888.8291	2953.8177	0.0000	0.0039	851.0098	27301.5000	8000.0000	0.0000	29916.0000	7000.0000	0.0000	-6.8147	12.2420	-0.0000	23815.3483	-14.9599	0.0000	-13.3763	0.0000	0.0000	0.0000
7.8000	851.1061	10.5673	3965.5285	2990.1188	0.0000	0.0046	849.4832	27266.5000	8000.0000	0.0000	29876.0000	7000.0000	0.0000	-6.6680	12.2134	-0.0000	23698.5501	-14.6226	0.0000	-13.0106	0.0000	0.0000	0.0000
7.9000	855.7351	10.5952	4042.8424	3026.2001	0.0000	0.0052	847.9603	27231.5000	8000.0000	0.0000	29836.0000	7000.0000	0.0000	-6.5220	12.1853	-0.0000	23581.2033	-14.2882	0.0000	-12.6507	0.0000	0.0000	0.0000
8.0000	860.3670	10.6267	4120.7667	3062.0654	0.0000	0.0058	846.4413	27196.5000	8000.0000	0.0000	29796.0000	7000.0000	0.0000	-6.3770	12.1579	-0.0000	23463.3105	-13.9569	0.0000	-12.2968	0.0000	0.0000	0.0000
8.1000	865.0009	10.6615	4199.2974	3097.7185	0.0000	0.0064	844.9259	27161.5000	8000.0000	0.0000	29756.0000	7000.0000	0.0000	-6.2330	12.1309	-0.0000	23344.8747	-13.6289	0.0000	-11.9490	0.0000	0.0000	0.0000
8.2000	869.6359	10.6992	4278.4305	3133.1632	0.0000	0.0069	843.4143	27126.5000	8000.0000	0.0000	29716.0000	7000.0000	0.0000	-6.0902	12.1045	-0.0000	23225.8984	-13.3044	0.0000	-11.6073	0.0000	0.0000	0.0000
8.3000	874.2712	10.7397	4358.1620	3168.4034	0.0000	0.0073	841.9065	27091.5000	8000.0000	0.0000	29676.0000	7000.0000	0.0000	-5.9486	12.0787	-0.0000	23106.3846	-12.9837	0.0000	-11.2719	0.0000	0.0000	0.0000
8.4000	878.9057	10.7826	4438.4877	3203.4429	0.0000	0.0077	840.4024	27056.5000	8000.0000	0.0000	29636.0000	7000.0000	0.0000	-5.8083	12.0533	-0.0000	22986.3358	-12.6668	0.0000	-10.9427	0.0000	0.0000	0.0000
8.5000	883.5388	10.8277	4519.4038	3238.2857	0.0000	0.0081	838.9021	27021.5000	8000.0000	0.0000	29596.0000	7000.0000	0.0000	-5.6694	12.0285	-0.0000	22865.7549	-12.3538	0.0000	-10.6198	0.0000	0.0000	0.0000
8.6000	888.1694	10.8749	4600.9063	3272.9356	0.0000	0.0084	837.4055	26986.5000	8000.0000	0.0000	29556.0000	7000.0000	0.0000	-5.5319	12.0042	-0.0000	22744.6447	-12.0450	0.0000	-10.3031	0.0000	0.0000	0.0000
8.7000	892.7967	10.9239	4682.9911	3307.3966	0.0000	0.0087	835.9126	26951.5000	8000.0000	0.0000	29516.0000	7000.0000	0.0000	-5.3960	11.9805	-0.0000	22623.0078	-11.7403	0.0000	-9.9927	0.0000	0.0000	0.0000
8.8000	897.4200	10.9747	4765.6543	3341.6726	0.0000	0.0090	834.4236	26916.5000	8000.0000	0.0000	29476.0000	7000.0000	0.0000	-5.2616	11.9572	-0.0000	22500.8470	-11.4397	0.0000	-9.6886	0.0000	0.0000	0.0000
8.9000	902.0384	11.0270	4848.8919	3375.7674	0.0000	0.0093	832.9382	26881.5000	8000.0000	0.0000	29436.0000	7000.0000	0.0000	-5.1288	11.9344	-0.0000	22378.1650	-11.1435	0.0000	-9.3906	0.0000	0.0000	0.0000
9.0000	906.6512	11.0807	4932.7001	3409.6851	0.0000	0.0095	831.4566	26846.5000	8000.0000	0.0000	29396.0000	7000.0000	0.0000	-4.9976	11.9122	-0.0000	22254.9647	-10.8514	0.0000	-9.0989	0.0000	0.0000	0.0000
9.1000	911.2576	11.1358	5017.0750	3443.4294	0.0000	0.0097	829.9788	26811.5000	8000.0000	0.0000	29356.0000	7000.0000	0.0000	-4.8680	11.8904	-0.0000	22131.2486	-10.5637	0.0000	-8.8132	0.0000	0.0000	0.0000
9.2000	915.8569	11.1920	5102.0125	3477.0044	0.0000	0.0099	828.5047	26776.5000	8000.0000	0.0000	29316.0000	7000.0000	0.0000	-4.7402	11.8692	-0.0000	22007.0197	-10.2803	0.0000	-8.5335	0.0000	0.0000	0.0000
9.3000	920.4484	11.2494	5187.5090	3510.4138	0.0000	0.0101	827.0344	26741.5000	8000.0000	0.0000	29276.0000	7000.0000	0.0000	-4.6140	11.8484	-0.0000	21882.2805	-10.0012	0.0000	-8.2598	0.0000	0.0000	0.0000
9.4000	925.0315	11.3077	5273.5604	3543.6616	0.0000	0.0103	825.5678	26706.5000	8000.0000	0.0000	29236.0000	7000.0000	0.0000	-4.4895	11.8281	-0.0000	21757.0339	-9.7263	0.0000	-7.9920	0.0000	0.0000	0.0000
9.5000	929.6055	11.3669	5360.1630	3576.7515	0.0000	0.0104	824.1049	26671.5000	8000.0000	0.0000	29196.0000	7000.0000	0.0000	-4.3667	11.8082	-0.0000	21631.2825	-9.4557	0.0000	-7.7300	0.0000	0.0000	0.0000
9.6000	934.1698	11.4270	5447.3130	3609.6875	0.0000	0.0106	822.6459	26636.5000	8000.0000	0.0000	29156.0000	7000.0000	0.0000	-4.2455	11.7889	-0.0000	21505.0290	-9.1894	0.0000	-7.4738	0.0000	0.0000	0.0000
9.7000	938.7238	11.4879	5535.0065	3642.4733	0.0000	0.0107	821.1905	26601.5000	8000.0000	0.0000	29116.0000	7000.0000	0.0000	-4.1262	11.7700	-0.0000	21378.2763	-8.9273	0.0000	-7.2232	0.0000	0.0000	0.0000
9.8000	943.2671	11.5494	5623.2399	3675.1127	0.0000	0.0108	819.7389	26566.5000	8000.0000	0.0000	29076.0000	7000.0000	0.0000	-4.0085	11.7515	-0.0000	21251.0269	-8.6693	0.0000	-6.9781	0.0000	0.0000	0.0000
9.9000	947.7990	11.6116	5712.0093	3707.6095	0.0000	0.0109	818.2911	26531.5000	8000.0000	0.0000	29036.0000	7000.0000	0.0000	-3.8925	11.7335	-0.0000	21123.2836	-8.4155	0.0000	-6.7386	0.0000	0.0000	0.0000
10.0000	952.3190	11.6744	5801.3111	3739.9674	0.0000	0.0110	816.8470	26496.5000	8000.0000	0.0000	28996.0000	7000.0000	0.0000	-3.7782	11.7160	-0.0000	20995.0491	-8.1659	0.0000	-6.5044	0.0000	0.0000	0.0000
10.1000	956.8286	11.7377	5891.1415	3772.1901	0.0000	0.0111	815.4067	26461.5000	8000.0000	0.0000	28956.0000	7000.0000	0.0000	-3.6668	11.6989	-0.0000	20866.3261	-7.9202	0.0000	-6.2755	0.0000	0.0000	0.0000
10.2000	961.3458	11.8015	5981.4979	3804.2815	0.0000	0.0112	813.9701	26426.5000	8000.0000	0.0000	28916.0000	7000.0000	0.0000	-3.5593	11.6822	-0.0000	20737.1164	-7.6784	0.0000	-6.0516	0.0000	0.0000	0.0000
10.3000	965.8750	11.8658	6072.3788	3836.2457	0.0000	0.0112	812.5372	26391.5000	8000.0000	0.0000	28876.0000	7000.0000	0.0000	-3.4531	11.6660	-0.0000	20607.4203	-7.4404	0.0000	-5.8326	0.0000	0.0000	0.0000
10.4000	970.4154	11.9304	6163.7833	3868.0869	0.0000	0.0113	811.1082	26356.5000	8000.0000	0.0000	28836.0000	7000.0000	0.0000	-3.3484	11.6502	-0.0000	20477.2381	-7.2062	0.0000	-5.6183	0.0000	0.0000	0.0000
10.5000	974.9661	11.9953	6255.7100	3899.8092	0.0000	0.0114	809.6828	26321.5000	8000.0000	0.0000	28796.0000	7000.0000	0.0000	-3.2450	11.6348	-0.0000	20346.5698	-6.9757	0.0000	-5.4089	0.0000	0.0000	0.0000
10.6000	979.5148	12.0603	6348.1575	3931.4164	0.0000	0.0113	808.2612	26286.5000	8000.0000	0.0000	28756.0000	7000.0000	0.0000	-3.1448	11.6199	-0.0000	20215.4159	-6.7491	0.0000	-5.2325	0.0000	0.0000	0.0000
